tech,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd
Nangate45,rise,57.782272727272726,37.832727272727276,1.1,25.0,100.4793783072028,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,22.59409090909091,4.843636363636364,1.1,25.0,9.250685375385109,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,163.34681818181818,17.214545454545455,1.1,25.0,44.92703268575053,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,57.782272727272726,25.46181818181818,1.1,25.0,70.77185345583423,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,57.782272727272726,4.843636363636364,1.1,25.0,12.485461268280886,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,5.0,37.832727272727276,1.1,25.0,36996.86516397104,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,57.782272727272726,41.95636363636364,1.1,25.0,110.37731826122582,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,17.214545454545455,1.1,25.0,25.401834169701058,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,110.56454545454545,21.33818181818182,1.1,25.0,72.02908547821269,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,75.37636363636364,13.090909090909092,1.1,25.0,25.537820723189025,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,110.56454545454545,25.46181818181818,1.1,25.0,47.39122772749921,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,40.18818181818182,37.832727272727276,1.1,25.0,97.66631705747203,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,33.70909090909091,1.1,25.0,115.830283047942,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,198.535,13.090909090909092,1.1,25.0,41.12541847671512,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,75.37636363636364,33.70909090909091,1.1,25.0,93.46928069423791,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,110.56454545454545,0.72,1.1,25.0,6.427612024794259,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,5.0,21.33818181818182,1.1,25.0,20866.794673922548,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,110.56454545454545,33.70909090909091,1.1,25.0,57.60107847330644,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,128.15863636363636,37.832727272727276,1.1,25.0,66.19491856494018,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,110.56454545454545,13.090909090909092,1.1,25.0,52.316565768051376,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,180.9409090909091,13.090909090909092,1.1,25.0,39.397449996680315,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,128.15863636363636,0.72,1.1,25.0,18.50498104840666,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,21.33818181818182,1.1,25.0,86.24909888533323,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,198.535,41.95636363636364,1.1,25.0,86.97871312964989,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,110.56454545454545,4.843636363636364,1.1,25.0,31.292966574588633,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,145.75272727272727,41.95636363636364,1.1,25.0,75.08619497368512,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,198.535,33.70909090909091,1.1,25.0,126.08709358861128,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,5.0,13.090909090909092,1.1,25.0,12801.366653523986,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,13.090909090909092,1.1,25.0,65.71090667261765,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,92.97045454545454,0.72,1.1,25.0,14.651248732734162,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,145.75272727272727,21.33818181818182,1.1,25.0,81.21270237497377,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,57.782272727272726,21.33818181818182,1.1,25.0,32.937255929069664,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,5.0,41.95636363636364,1.1,25.0,41028.230366293836,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,128.15863636363636,33.70909090909091,1.1,25.0,61.22900658790249,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,57.782272727272726,13.090909090909092,1.1,25.0,22.933351001120908,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,0.72,1.1,25.0,5.069244613333067,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,128.15863636363636,13.090909090909092,1.1,25.0,34.08944993333656,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,198.535,46.08,1.1,25.0,155.3861648279269,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,75.37636363636364,41.95636363636364,1.1,25.0,60.49057148340098,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,37.832727272727276,1.1,25.0,125.64514271231285,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,22.59409090909091,37.832727272727276,1.1,25.0,49.269204141280866,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,163.34681818181818,8.967272727272729,1.1,25.0,29.374745812475666,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,5.0,46.08,1.1,25.0,45060.63942866172,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,198.535,0.72,1.1,25.0,25.611044201191234,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,40.18818181818182,25.46181818181818,1.1,25.0,67.95288176051267,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,22.59409090909091,41.95636363636364,1.1,25.0,106.32475778968467,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,40.18818181818182,0.72,1.1,25.0,8.082125966839591,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,22.59409090909091,8.967272727272729,1.1,25.0,14.271299580268666,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,5.0,0.72,1.1,25.0,704.1362427726068,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,22.59409090909091,46.08,1.1,25.0,59.26179670165685,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,128.15863636363636,46.08,1.1,25.0,76.12674251901558,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,163.34681818181818,4.843636363636364,1.1,25.0,19.36426404827999,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,145.75272727272727,4.843636363636364,1.1,25.0,37.79160757518046,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,92.97045454545454,13.090909090909092,1.1,25.0,28.362005084434625,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,21.33818181818182,1.1,25.0,30.402174586925582,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,46.08,1.1,25.0,60.38991466093494,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,198.535,4.843636363636364,1.1,25.0,20.144976860878046,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,5.0,25.46181818181818,1.1,25.0,24899.312358534582,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,128.15863636363636,37.832727272727276,1.1,25.0,115.54417369352738,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,92.97045454545454,25.46181818181818,1.1,25.0,77.66212264818938,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,92.97045454545454,13.090909090909092,1.1,25.0,48.03921227477877,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,110.56454545454545,29.585454545454546,1.1,25.0,91.68224148233838,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,40.18818181818182,4.843636363636364,1.1,25.0,18.203336328657645,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,75.37636363636364,8.967272727272729,1.1,25.0,20.495711089840754,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,5.0,8.967272727272729,1.1,25.0,8768.95742000082,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,163.34681818181818,13.090909090909092,1.1,25.0,37.669481516645504,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,22.59409090909091,29.585454545454546,1.1,25.0,76.63840514011844,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,198.535,17.214545454545455,1.1,25.0,49.4621082915438,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,128.15863636363636,33.70909090909091,1.1,25.0,105.6820901745371,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,22.59409090909091,13.090909090909092,1.1,25.0,37.009128518494315,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,5.0,41.95636363636364,1.1,25.0,41029.382711418206,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,92.97045454545454,8.967272727272729,1.1,25.0,22.719575733625945,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,92.97045454545454,33.70909090909091,1.1,25.0,97.41348735485677,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,0.72,1.1,25.0,22.066457071677434,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,57.782272727272726,4.843636363636364,1.1,25.0,21.19980042231846,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,22.59409090909091,17.214545454545455,1.1,25.0,46.92778339783008,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,92.97045454545454,37.832727272727276,1.1,25.0,58.958003668245546,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,180.9409090909091,41.95636363636364,1.1,25.0,83.01454041099495,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,163.34681818181818,33.70909090909091,1.1,25.0,68.81666993667807,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,92.97045454545454,29.585454545454546,1.1,25.0,87.52996372764244,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,110.56454545454545,41.95636363636364,1.1,25.0,121.29705169035115,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,41.95636363636364,1.1,25.0,135.4600023766837,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,92.97045454545454,21.33818181818182,1.1,25.0,38.80850889051504,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,4.843636363636364,1.1,25.0,40.68110531881847,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,92.97045454545454,0.72,1.1,25.0,6.508262034614668,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,128.15863636363636,25.46181818181818,1.1,25.0,86.04920431236171,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,22.59409090909091,25.46181818181818,1.1,25.0,66.73486455935566,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,128.15863636363636,17.214545454545455,1.1,25.0,40.281662610109464,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,128.15863636363636,8.967272727272729,1.1,25.0,46.61275189872373,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,110.56454545454545,29.585454545454546,1.1,25.0,52.58450443643634,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,145.75272727272727,17.214545454545455,1.1,25.0,42.6594948828539,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,17.214545454545455,1.1,25.0,76.37183516750198,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,198.535,37.832727272727276,1.1,25.0,81.7011104351601,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,57.782272727272726,25.46181818181818,1.1,25.0,37.93091532166934,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,75.37636363636364,29.585454545454546,1.1,25.0,83.5703422324897,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,180.9409090909091,17.214545454545455,1.1,25.0,81.35721600597753,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,128.15863636363636,0.72,1.1,25.0,6.34696201497385,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,57.782272727272726,8.967272727272729,1.1,25.0,31.1140075678735,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,29.585454545454546,1.1,25.0,40.40285542137463,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,46.08,1.1,25.0,145.27486204105452,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,75.37636363636364,37.832727272727276,1.1,25.0,103.36711109323713,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,25.46181818181818,1.1,25.0,96.12636260316444,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,198.535,0.72,1.1,25.0,4.018337736017762,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,180.9409090909091,33.70909090909091,1.1,25.0,72.6200888386742,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,128.15863636363636,41.95636363636364,1.1,25.0,71.1608305419779,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,40.18818181818182,29.585454545454546,1.1,25.0,77.86736598055619,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,180.9409090909091,8.967272727272729,1.1,25.0,30.486979984512764,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,110.56454545454545,25.46181818181818,1.1,25.0,81.85566348027555,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,75.37636363636364,46.08,1.1,25.0,65.4837204021713,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,37.832727272727276,1.1,25.0,50.3967397784688,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,110.56454545454545,37.832727272727276,1.1,25.0,62.57646111659286,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,163.34681818181818,37.832727272727276,1.1,25.0,73.93351881450904,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,145.75272727272727,0.72,1.1,25.0,20.29416350692053,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,180.9409090909091,4.843636363636364,1.1,25.0,19.75462045457902,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,180.9409090909091,21.33818181818182,1.1,25.0,91.28549539569269,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,75.37636363636364,0.72,1.1,25.0,6.470701980839269,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,180.9409090909091,25.46181818181818,1.1,25.0,101.2137747854078,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,33.70909090909091,1.1,25.0,45.40015233723572,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,92.97045454545454,37.832727272727276,1.1,25.0,107.30066676152069,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,180.9409090909091,29.585454545454546,1.1,25.0,67.14800925979198,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,5.0,8.967272727272729,1.1,25.0,8769.240803110071,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,145.75272727272727,33.70909090909091,1.1,25.0,110.70187777760734,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,110.56454545454545,17.214545454545455,1.1,25.0,62.202507476149854,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,163.34681818181818,29.585454545454546,1.1,25.0,106.00362632099569,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,22.59409090909091,33.70909090909091,1.1,25.0,44.27290786109288,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,198.535,29.585454545454546,1.1,25.0,116.28048202925018,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,22.59409090909091,13.090909090909092,1.1,25.0,19.276912390212004,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,180.9409090909091,0.72,1.1,25.0,23.838750636434334,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,110.56454545454545,21.33818181818182,1.1,25.0,42.19795101856209,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,145.75272727272727,8.967272727272729,1.1,25.0,28.262511640438568,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,180.9409090909091,29.585454545454546,1.1,25.0,111.14205417512295,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,110.56454545454545,8.967272727272729,1.1,25.0,42.372950377929115,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,40.18818181818182,21.33818181818182,1.1,25.0,58.03839754046914,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,163.34681818181818,29.585454545454546,1.1,25.0,63.49695407936417,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,110.56454545454545,8.967272727272729,1.1,25.0,24.877784045014224,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,145.75272727272727,46.08,1.1,25.0,140.21921064761833,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,198.535,21.33818181818182,1.1,25.0,96.32189190605212,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,5.0,17.214545454545455,1.1,25.0,16833.77582805229,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,110.56454545454545,46.08,1.1,25.0,72.52722640316573,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,8.967272727272729,1.1,25.0,15.384974575853803,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,75.37636363636364,17.214545454545455,1.1,25.0,30.552574504880692,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,rise,92.97045454545454,21.33818181818182,1.1,25.0,67.79428156873632,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
Nangate45,fall,40.18818181818182,41.95636363636364,1.1,25.0,55.393327219701874,1.5180722891566267,6.3e-07,4.1499999999999994e-07,1,1,1
